2	40572,27187,25008,25706,26402,25372,31691,35123,32414,42973,33242,28026,18202,4068,32133,35154,5979,35815,47018,17000,10082,49130,10971,32327,54666,29044,41275,13389,51217,28110,7170,14634,22282,43088,5784,8713,51070,32542,14061,26317,49792,47372,35914,40049,41570,3904,22823,1120,41964,48805,32848,46297,18358,10369,4170,7301,48011,10060,7162,37958,37607,44139,19674,52402,6547,48578,10481,39737,32419,40006,27643,25123,38280,31062,17333,40626,52444,25637,30051,51738,40047,2203,53417,43119,1627,1115,34312,48925,33088,43677,47704,48923,31586,21144,46969,19426,4669,39163,44231,22009
619	34469,15205,9115,47448,10445,7536,18181,44782,36719,28471,42188,30874,28972,29084,29523,4137,43896,48306,7945,33484,14265,32611,21963,6140,45499,26219,17411,45950,50916,37361,49870,18346,14188,25315,19977,39038,6208,33916,52369,22091,35737,24384,44438,14727,30621,50139,43490,45097,36054,17068,49198,15882,2675,13177,6685,6601,36014,34646,6886,46655,5333,28077,30242,36331,10047,23196,28264,22214,16409,40510,7993,10912,33789,27917,253,17000,24297,2462,15709,22014,54883,16338,21258,5690,16024,53418,22459,23921,4792,29323,26926,21126,34139,46672,21385,39051,11203,34836,37228,28895
814	17280,48582,53547,54521,17381,15919,12761,45911,12760,30472,20445,20315,16176,35939,5370,27227,13700,26113,8314,40926,12178,31531,54828,52222,11177,37622,55303,7215,9104,19124,37229,7891,51900,17825,7641,30285,17656,3003,37533,5537,8649,27864,1970,12749,11130,14250,46022,27238,40431,45865,31456,11837,50551,49341,5539,50697,44550,24322,26503,33616,39275,41030,29880,44974,38282,54376,20632,24696,34594,46876,51801,4068,25547,50715,24284,44694,16205,13401,31548,48379,3843,12850,1833,13297,54938,24848,26481,51431,18987,53347,36626,28087,15717,28647,25276,16567,52855,54541,32928,28891
548	43727,46552,18031,36909,14308,28460,13147,48215,50398,20507,12635,47774,26154,43876,2660,7468,51824,21610,53709,30154,33459,28996,40752,638,31425,29926,34114,10007,8629,17977,25351,54083,9998,18546,25811,21721,40101,2869,8622,51379,29136,15292,17256,49996,20076,23750,13073,2174,2365,35643,22077,18587,20637,3039,30296,50672,18243,8426,38797,40563,16071,42300,16845,48001,10088,47409,29613,2324,4322,44047,53971,5978,32122,1786,18580,25199,8657,8666,2083,32769,54171,19352,35999,36232,54803,30170,55235,11294,27205,17586,36075,54762,7932,29901,45877,424,44436,31166,2109,41616
482	32998,45852,2417,36871,18035,41352,49916,4089,40565,42598,29243,1839,31292,14992,19864,39650,54425,23997,10486,35933,36616,13505,20695,5532,52060,53632,3603,12254,52131,10537,54996,34992,22366,8461,20175,4553,30476,46633,26160,11604,47411,41955,32514,26256,50651,21536,37906,37038,5560,3957,20539,54893,16356,24830,7167,24099,8960,21513,14239,49090,9273,52531,35430,5799,41072,16908,27969,49943,4640,17182,21725,46030,31144,18187,41132,21362,18410,34746,33727,46896,39602,23630,52025,19673,19902,30301,50497,19205,30160,30472,40074,18890,16226,6896,37838,54755,20973,23847,6811,38865
1437	41163,24375,38199,27408,46159,9824,34218,11547,48007,15097,30480,8035,44047,30648,37728,38777,30731,1202,36213,50320,25183,17221,55090,22828,14585,51084,43916,252,8362,9121,18361,23847,9732,31784,50787,1981,23274,37368,14180,23819,27691,46478,35833,17348,27911,46679,30301,32556,47367,38616,15696,38645,54729,38075,46610,39122,27992,3963,46705,10912,34114,12177,40852,50904,46391,12351,4364,10542,9363,13662,4901,4897,33045,42513,43441,27774,24255,11927,20749,54248,37066,40387,50378,42923,52394,19315,28311,19724,15175,10181,27601,36508,12272,8665,54406,22262,9632,38531,39608,5612
788	8984,43607,14977,32548,18817,26006,32870,44664,51217,19260,45504,19167,30412,7316,37149,46875,32155,52910,33049,3548,20946,23999,53599,46455,1465,26161,7169,18294,52471,50479,53512,6788,52031,3316,52499,44774,53828,16873,3449,22241,10921,33109,54803,34756,52665,5449,21314,9463,7579,37482,43051,32447,6713,28591,21536,43918,38122,49067,23002,8579,39832,49679,43734,34946,41172,13892,7320,18006,14227,21361,9868,11678,55211,39046,51433,53680,49555,19323,35482,3233,4431,8234,26262,55049,36287,37640,52790,24082,50280,31561,26519,8154,29593,49,48239,30564,48202,45398,44857,3427
1168	12815,37119,2658,2891,4733,27099,24075,42022,24220,49147,38988,39997,24382,48096,49963,16565,6010,35184,8020,54426,30691,19890,49910,29414,27859,21498,44212,47836,33902,33852,25430,18377,16609,22074,51669,49803,30267,50062,33436,24295,15407,18125,53750,48713,18915,5048,10732,263,12381,39280,21656,38817,50787,15039,52247,32649,9479,3901,23590,9779,49646,52205,53314,44522,15730,48228,21960,24738,21103,40671,31509,25498,41982,8848,9844,17620,25700,9834,10038,38069,47167,7309,13963,26893,21801,41033,2078,4086,3922,26940,41844,10379,13607,9607,37137,42555,30612,39941,32231,18803
956	4277,25889,8092,28931,18150,38936,25694,9937,22931,30585,29544,39389,49143,41161,15454,26070,30543,5833,50267,39451,14195,19669,44646,3231,55023,49827,8825,42867,27827,50269,53163,52788,50363,50097,4736,21855,9192,47705,38853,14802,48838,23987,35190,23043,55002,47962,52541,33251,44951,27019,18459,19517,12,44382,23900,39222,35699,20076,32068,30858,20980,42890,28714,34730,40591,22275,44481,42190,26210,46161,19487,30384,43945,1121,46528,35051,947,34653,28903,16589,42302,18647,49367,28039,8458,10364,21737,46117,39183,3875,47379,8480,39970,23497,30566,12104,33028,242,18326,27714
1456	40578,32670,954,2385,13456,10085,22849,21540,26038,40991,26405,23244,41854,4505,49391,7740,52163,30475,14996,47555,42807,14267,27521,54015,36934,54730,33371,45519,22950,40476,17286,44513,3828,44984,19199,18253,27657,48503,9084,23007,3150,7362,46950,22786,13291,29289,52701,8922,33071,44168,41753,23586,11389,43859,9735,4657,38109,24816,31970,50710,18938,4502,29775,4432,37049,17294,17029,1970,35713,29272,42443,14585,33204,28381,20818,44964,10813,1650,27204,37945,23441,8957,29265,12757,29819,43638,6523,42815,18489,31708,8946,27177,36906,53193,19783,10750,51585,5024,33447,39710
1107	48370,10868,14544,18532,52046,36136,46580,26265,13865,40583,47083,50309,32275,46664,42624,46038,16223,37880,48351,42321,4339,1549,5326,40806,28374,54558,42138,36187,4233,28392,43470,8378,13954,15822,25412,2314,39996,9454,21859,26045,21306,47927,1923,53171,2446,50521,45508,43957,22690,45914,52275,13641,18789,42882,41399,52787,46025,38487,35886,49439,4036,37248,23632,1879,17721,28568,19947,16671,16418,9811,53700,32128,19282,25944,14782,54945,16949,52710,53850,47727,7510,39137,27507,8928,46289,52272,28717,27017,13727,50611,49415,11128,44062,31357,7917,408,28458,13532,150,31577
391	10806,6079,28012,31400,45643,45316,19762,20466,30908,32057,3568,9665,51069,6488,12247,6614,4402,44841,15219,5307,43910,38743,19025,20464,6931,28115,1708,45171,9432,54980,4156,10562,42030,31239,10069,20884,51044,8102,37291,12924,17779,4845,45837,48050,30160,17198,45013,26474,21064,36429,14511,41880,5211,34778,34522,16789,17802,15840,33943,38026,48578,33576,16001,30583,46354,43358,45485,44830,41743,50317,16369,38159,3231,22686,32930,32824,3029,53949,23914,670,48284,18565,36965,12730,54591,17068,46782,42772,20519,47401,46621,5473,53137,52335,30246,1930,6606,10256,45467,43379
1256	13038,39868,43427,49573,38604,44688,36697,37137,23611,865,41036,36385,36119,3473,29711,39390,30164,54089,31429,14447,42502,46343,37505,3920,43825,53414,1754,43701,38093,36601,52428,3057,32222,6265,12280,1868,22152,3817,17199,6843,14006,5851,6979,17277,44344,2390,51706,42177,2791,44712,30707,28170,41567,18408,3019,42550,52289,17823,38675,11667,41328,18872,23202,31761,42486,8129,7648,44787,47095,31786,31589,47646,35662,42857,9997,32008,22822,30821,12506,47325,53430,10567,10046,570,36163,23093,21240,26695,25576,15828,3556,30921,22961,27782,20832,4521,45440,18088,32659,36978
174	5941,2463,38819,15918,15593,7233,38849,28938,22211,45514,43312,49413,37127,8462,28446,30336,54893,24182,8144,39330,38391,10549,43404,34537,6541,51211,52660,9392,36364,3432,47783,28633,43999,27633,24108,11345,14876,37676,5024,25571,31186,54712,36669,29947,41544,50354,39946,18503,43085,47114,16277,31525,27593,4445,27780,16698,36213,28301,21428,6532,40128,41901,32427,32283,653,49832,36734,37852,25364,8433,25016,4090,50284,9755,24713,38350,25893,31014,55053,41343,15878,17589,11179,34468,24948,35964,25644,7397,31420,49704,34972,31286,118,50914,51360,5628,53010,41728,14143,50217
959	24330,37135,52959,37533,36303,32817,2440,13253,14128,42213,2530,16640,443,26896,24961,43735,36974,5752,27113,3981,31217,37912,12672,534,20803,28107,44764,40804,31670,36150,31342,33888,5700,1450,35334,12212,31381,50666,1935,30730,16780,13718,35955,38747,12988,55237,3666,42987,14631,46233,1043,2314,13439,44686,12194,23705,8923,30256,35579,31007,28295,10395,30975,46395,18969,29064,6942,16027,1646,32208,18653,46615,5854,10063,29576,20317,53438,34222,6970,51833,4896,42527,44525,26077,7273,36837,44906,24356,28918,7060,27000,19918,7293,20854,39711,26183,52454,20327,18911,18913
229	15479,45142,33394,14862,40479,1899,13400,15920,51532,29378,13149,6940,38905,43256,13189,38277,18432,47486,41110,27157,36528,41174,47035,54591,43137,53243,21567,33280,26043,17575,3509,12733,7999,19152,1759,26936,47688,30430,36472,12773,43282,7423,18620,3604,33793,36933,48821,53209,10641,27550,46621,24594,46625,15091,37654,22348,30443,30186,29728,52580,16230,49366,42200,22918,5108,12145,19314,40816,57,9647,37359,17736,54304,3725,8169,35579,27933,44449,34130,3921,12724,1714,18250,49485,11222,47685,44896,29394,13972,9971,54924,43088,1253,17287,39650,31365,23930,3357,21206,38434
573	35997,8610,3715,37624,6636,33410,49086,46917,3513,36806,11973,52128,41030,22660,25484,24285,14300,51699,50535,42048,43921,18190,39038,47873,984,27634,53897,8057,10439,53663,53804,36843,28526,229,9932,11338,35896,3892,31219,20405,31831,21627,14890,32772,45241,5198,52957,20576,37957,38738,30723,26713,38520,53167,42926,49750,49255,30517,36183,11381,32711,51053,36228,54876,12641,50245,7693,40488,33769,43484,2648,11702,11174,47026,53339,51153,36234,16769,16589,14582,29163,22365,52251,37986,8373,1371,8468,21945,45326,39404,26505,3216,22441,18900,39479,42115,4359,45846,21152,15377
1128	29870,28055,47226,34042,18012,16050,25888,32611,47725,51995,50533,43229,14412,42277,30425,42180,50026,4151,36958,11549,30885,16663,54672,9951,27482,4563,50403,43,48475,13947,26315,32640,49659,9864,52705,53710,2195,6469,32496,21172,14207,45256,44400,4591,20728,10848,45119,9580,44801,25421,45622,40093,36444,1690,41387,34012,19832,30246,33747,25558,54019,21698,39951,3461,23573,41068,1523,23196,29889,33920,15219,29597,42298,28071,50112,52108,52064,54572,11621,41669,46478,55154,52339,43096,1730,8626,42732,43691,38810,5687,22330,29621,24159,29845,28150,14474,11066,22504,44495,4087
709	23512,36169,26431,51522,12313,8461,53111,51111,5471,27055,21874,4708,46685,25703,43278,41189,42170,5318,38153,45578,45831,41536,18175,21271,31226,25125,43106,51183,24069,44819,839,10628,37697,9167,11524,44234,4687,30403,14459,16536,53758,24853,46273,5063,1313,25213,12986,5861,12607,39451,38907,34830,45654,54234,43304,3984,3795,43937,2658,31524,33041,36718,52779,38665,36785,54403,31800,45781,15095,45278,21561,20568,21476,39302,11274,17872,35162,43517,17653,7390,53543,40990,24070,39310,12835,12859,7975,2169,40075,18427,4501,8978,35408,45835,49494,42955,26567,28589,53592,44483
155	42397,50377,5462,4500,33453,45701,46178,52226,37131,13131,3619,30705,12450,40776,29385,32358,36470,45873,7977,44402,26311,45293,50345,54584,14931,9078,30282,23547,52239,46375,20430,25272,24892,31732,3301,42135,48653,6384,22879,15897,45820,24459,38920,23201,8502,18152,25742,11690,22734,42347,42182,24607,28795,45468,45348,34489,6989,35461,21811,51520,37566,17707,17441,44047,14795,29883,4143,51206,11093,862,17508,5355,47533,31823,52970,30994,51298,14981,3759,10125,33224,54091,27782,20584,50218,2983,4853,53621,2395,13558,34512,54453,677,40149,446,24302,15474,21635,12092,5018
1333	7142,4533,33154,34975,41461,24471,8336,44017,29826,46024,46614,24255,9003,23542,12692,38587,30986,14649,40704,48945,44509,25084,24005,35555,15168,30747,11643,33811,418,45427,23056,50250,29585,31022,1234,42183,51138,26411,9828,17222,8661,12875,2148,23842,30440,12531,30978,23780,32416,50590,45908,49264,47219,27004,877,2341,769,10287,3764,12542,52327,40429,53404,28533,4516,3809,43103,21104,41359,21792,34183,26668,22820,52412,50645,22870,26246,11348,37554,4584,41530,14754,13967,18841,11439,17994,17096,50954,4568,21582,33410,39540,28578,5220,32923,22778,29385,15335,52618,36109
1443	12701,15858,42433,39330,7857,47901,28691,37457,14711,21119,39130,14290,39502,16890,51314,24321,48916,29610,23745,33566,17255,29704,5762,16417,54198,16298,24022,28649,22598,53708,50286,39065,53799,54109,41861,49807,34488,10295,42958,21736,48090,10349,17403,1806,1325,11155,48503,2209,9361,47676,54978,29188,20287,27718,37057,24365,11344,51244,2837,9157,50437,54508,32459,22693,25005,22333,1166,45383,24626,9305,48558,34043,18631,11817,2924,9635,11634,36243,28578,12927,53023,17916,34804,46678,44769,54321,36145,23369,16995,33438,34189,32773,24797,6684,3572,49357,39807,29325,43092,34305
834	2720,7731,12478,3903,26177,25948,28486,33,16565,29906,38906,43700,33078,8692,8595,23435,54316,41160,18850,12041,19392,14939,45763,11967,54358,40850,18189,41869,8766,25403,16147,22662,8201,36709,28479,9732,13864,33230,37250,16647,51714,14622,15717,14336,25606,25453,30177,27638,35477,52038,19610,42561,18350,29927,10953,3316,47436,4289,22754,51075,39040,32530,31361,46770,19717,24611,14185,11200,20165,37765,26238,54673,11422,46144,9979,42215,42720,14132,24928,47265,27057,45945,6787,3268,32237,3327,29748,32552,52647,32269,42365,8074,32568,38098,24716,45337,18891,14080,28935,35742
1276	26302,13463,30075,9505,51354,39446,22796,16739,41062,21927,38327,2872,35758,51155,40778,10801,47665,17082,10396,6163,44841,8695,21840,44407,41545,45272,52987,46614,28871,54901,30715,4464,25114,23761,47398,25795,26864,36955,21505,6788,24366,4060,54039,42765,54607,14508,6933,53687,5636,46058,42816,22242,51975,18369,34706,29568,51413,53228,35706,31535,9469,26282,35483,43353,37709,34182,39152,37007,12602,42313,45149,47477,20793,21199,503,9576,20514,7366,37561,50297,41739,30563,31330,6481,6526,3813,21455,32933,54923,27667,10549,13958,7333,20198,46439,39696,26690,29588,19046,25747
1337	11925,35953,15654,28024,47865,12152,10964,26762,8659,45720,38299,50142,22506,36312,44058,25965,35464,52210,19347,43369,41938,22788,44186,10610,3434,35087,11375,12232,12266,20178,13227,51148,37833,30529,42950,15464,6471,24219,8550,31304,3650,24536,27333,24126,53236,1486,53870,16406,27697,14667,41394,45140,2237,12389,36237,35072,31823,1195,1836,11950,12665,22712,51406,7650,7817,35292,7406,32245,43286,49276,20320,18388,38679,23899,19350,3802,51706,23955,37189,20547,9650,33973,25941,33170,44484,37323,35115,38259,32486,21779,10750,46312,44622,10551,16622,30921,17343,33604,10513,46436
1292	8574,54945,39553,4657,12012,8905,23532,7908,23299,47650,17498,50892,53054,12480,1200,41449,16596,4678,26280,36063,14859,41429,26224,47459,48018,48381,5913,52258,25378,13233,18513,51088,11063,615,53635,32315,8340,48693,31428,4220,50904,18033,30118,52055,15389,30464,27863,41767,50950,21701,28506,50677,52690,22127,10414,31476,45538,23758,46191,42837,42880,10707,28002,19461,24053,8282,12981,40831,23833,17699,1031,272,36708,47001,4073,52835,28567,28358,8276,36151,26677,42444,21299,50740,4328,7187,14576,31133,51155,4774,1896,21584,35207,54368,14983,30614,6029,2454,53895,22002
737	50263,24760,164,2172,1740,39154,14738,9521,32942,51647,10248,10464,17188,29145,38864,11490,33333,19427,6072,31004,31738,40564,44766,6414,9006,33382,5581,50971,1262,39862,35556,35008,10418,54432,21972,32530,35612,20626,56,23362,47070,52228,33532,37665,48141,15547,9679,14653,918,50804,7779,1505,4637,32586,7839,20124,54531,32688,2016,45451,50787,31934,24833,52911,12788,44305,38587,6382,50146,44141,49969,23337,29921,2541,42372,4973,3374,42523,21535,52971,46540,17181,22405,53407,30008,12301,13224,26748,502,47529,9508,38222,33361,21391,18150,40200,22831,30651,1920,50065
1115	18299,51768,13971,37968,9446,53724,25954,53873,38086,42774,45166,31721,49862,20434,30072,28363,10018,17071,29280,12549,14604,9665,46911,14368,45256,27694,5498,51229,35195,15699,44229,47656,36897,20124,17409,42563,25142,15780,23186,52801,28684,17704,44409,38613,25409,4375,53723,50682,6252,52135,13582,19527,39863,32488,9095,41863,12755,4882,46527,38674,15201,19080,46617,30480,16137,31609,43399,54198,44730,47174,16033,42996,24359,11363,38609,20169,35075,21718,52868,51764,6134,48169,4103,44424,38519,49089,30575,15451,26338,17354,53550,51223,11712,38623,51921,24994,39513,22575,9723,30875
504	15347,26129,4136,53022,24165,26360,10630,47369,39463,42315,16949,54564,33429,39402,10003,13761,41455,4887,26865,54637,11969,24521,12746,15185,53959,50385,19690,35536,32567,48355,1396,52004,5121,4975,30348,46388,18707,44416,3647,37935,29929,26278,45138,13135,53986,10294,1707,37848,8422,35842,18958,46829,772,43113,37207,22032,30471,23035,7592,30703,10101,21076,20037,19340,4972,4741,15298,40470,23944,36543,30595,46136,32741,36910,35005,26312,41880,23374,30884,39846,8025,502,21431,21073,36975,30155,16984,47377,33257,25371,42933,41377,16088,21309,46080,7272,18154,5823,52264,3890
1366	31628,11706,41089,6917,3810,8096,28185,36048,1981,35321,14041,10402,18046,43674,6828,50225,5287,2085,38708,54462,53477,5189,42010,36787,26239,26560,30835,26066,10485,1544,28129,3099,24837,28767,29517,22519,19716,50940,12035,38000,17306,39385,26282,21173,23650,20479,1032,48945,32975,4919,31525,13645,25183,23673,9783,35083,24064,43731,43157,3330,42970,26017,34762,48639,47871,34627,15343,55032,33359,42805,38621,2019,4467,47529,48171,46252,6388,32999,13231,25979,50880,14737,20640,44470,41192,48791,30073,51042,252,20393,30553,52687,12551,77,54345,47666,44382,22060,33137,38589
1538	19401,10902,15265,10970,13341,13352,28478,27278,19407,11944,32219,20474,36875,11661,19234,17254,22257,40357,36982,20987,33724,21874,43378,17910,36317,3305,23355,28623,54947,30359,50755,1936,28920,7033,40557,42826,30604,45952,20066,1479,26742,47812,13766,37324,16164,45278,42538,47086,45093,27789,10689,28048,37367,27060,19729,21623,42120,47282,16075,44402,649,30742,31240,52932,34933,45494,39152,20699,9599,13773,12790,11043,49078,44523,49149,23074,32167,23426,27895,48938,38521,35208,36726,46881,49843,18004,29521,30497,12839,37585,4922,42646,41816,35733,6399,38692,34876,4525,9716,45073
1145	14231,10870,51914,21728,8224,29219,25995,5590,19262,52801,26215,47855,29120,46418,18844,27072,6120,21427,53405,15984,54016,39078,36957,30009,26850,3578,41587,42017,54706,20992,33062,22309,19948,47713,29490,16780,49168,24448,34112,44578,12592,54523,33356,24756,15100,15731,55152,5313,49592,41644,35265,3533,13030,12969,46888,14243,32974,47994,3500,26214,1318,44351,46411,9753,8928,53159,11322,52603,22554,29482,48548,40217,49709,27772,1207,38709,19583,16200,566,9114,47657,17446,26004,13202,35518,33663,20950,31297,41780,30438,20761,13237,4293,19993,19785,20718,25875,47263,20025,8939
211	45421,26473,24880,12594,6477,4812,46229,41090,7354,42840,13604,5625,21764,28225,53030,39495,26529,30740,42797,11459,20206,25501,21386,6206,39249,1679,45515,35061,37199,24934,8215,18705,26481,37097,2328,39241,48666,19661,53605,44350,15813,5831,32221,23935,17536,10117,21153,14520,46798,52650,11546,54198,23884,21314,4730,16547,4121,11770,36379,15158,54923,13835,8097,22319,20362,15767,2362,47235,36507,52376,17032,25910,10398,805,4098,19731,2450,35644,31562,13152,45129,17596,26724,31194,47521,22594,46115,48091,35166,54194,41980,25620,10177,35587,42324,24441,36908,41504,16936,31704
904	22562,45190,1216,17191,6119,51581,20939,18777,10143,27288,54465,38431,9349,33623,45763,20438,15123,45170,7701,6061,19526,10846,17816,10589,18227,54210,32730,26953,23010,52520,38966,27746,8647,6612,15188,5193,10182,34328,13354,13437,47152,34161,40093,13636,26247,6729,23214,29602,49620,23912,38854,52985,7510,45936,48160,6169,10703,4526,46101,15476,1064,26411,6402,37651,15924,14968,32409,54959,12300,34216,29251,10670,42673,13635,14725,5390,22142,6263,9015,40316,52448,37014,15183,21197,34611,777,36857,2302,25701,5851,51211,39907,3462,35661,19027,12716,14043,2760,23895,26840
764	7856,25411,12536,34263,6637,32449,16623,21885,50166,19174,34090,51483,29027,6565,36713,33820,31546,31382,23900,30930,33242,30682,22868,32925,40592,54118,30142,35641,54597,49091,49239,1008,11591,26149,53882,995,23432,733,8985,15776,47901,14102,54005,12529,15059,38279,11693,31705,7666,41204,38526,14546,21832,27816,39492,46124,7006,27331,24709,47967,19658,9535,33478,27151,10405,535,9269,108,26025,27518,14792,54057,49833,23444,19424,154,41192,44289,47646,11034,39229,19376,670,36126,34,10333,24628,29841,44740,31030,15026,36078,48984,40676,54100,51687,29952,47350,6144,14353
1082	52917,41168,4115,20909,10571,53848,9285,27303,27638,46330,16606,6360,19176,40419,42665,42188,45054,36169,51976,3752,13852,24997,3539,14551,7818,8871,15574,22540,5181,45889,16172,3857,14824,12997,22178,53790,21037,25132,2317,46591,51568,54664,18106,42495,16566,49406,34417,5558,38777,14315,41840,52358,27023,40504,22213,15879,12764,51937,27913,23211,22008,27966,11221,36053,14040,53994,2566,19832,24474,43150,53130,32016,33611,43307,16706,4283,25800,13986,3669,7513,42729,363,45557,8422,19196,45593,44321,20352,53061,42135,3553,16080,3185,12103,30834,43715,44429,18460,41593,27727
198	52315,13670,47505,15045,4940,23417,16272,659,4,38271,33209,44634,1852,3295,22247,42683,54875,27322,25816,6631,20604,40922,15784,13377,904,40849,22939,10749,19992,10629,36431,23155,48863,31501,18067,28042,34081,33357,26635,51974,48994,48907,16353,45555,43852,54969,19052,30285,25834,45237,12020,44406,14279,24294,30938,35038,28079,15828,23159,7016,52340,51786,38155,23061,13947,6715,23981,34683,17636,47448,54448,50094,74,15251,13469,43843,41277,12005,48580,55148,34994,6792,8193,46893,21919,37942,31137,48957,34360,51709,15572,41291,37896,14274,11842,44175,33172,31744,37228,28442
296	46323,32275,52000,28784,1303,54620,43861,10429,9618,12154,18126,17549,43750,51650,11504,52100,17190,22462,51862,46588,43005,29476,51798,47421,18192,45644,2040,20606,35480,24712,9628,36029,35260,45981,18378,11700,50726,46430,53248,25348,44245,50917,54657,51956,1678,32889,3756,8658,9799,35675,3032,4238,32671,53462,26172,41423,53021,19881,477,13476,24445,29203,41773,14151,37889,25040,23040,54711,17149,35954,24381,42489,16219,41001,31664,53439,40678,19433,23071,13390,16319,24902,41607,25730,3840,43811,49910,18848,41081,54559,25873,44390,27535,28397,22190,42358,44626,9685,45756,26791
1208	25942,9438,28782,39407,29364,35,36828,1067,36777,3589,11912,12832,4458,45101,39730,23928,31331,20978,12509,46249,27877,47792,41259,45941,13593,4752,24281,22379,6101,31580,46928,9460,1331,35071,36686,21647,31860,23437,7305,22332,37295,28068,22408,50412,29801,5596,45869,11689,41242,12561,19932,22525,34510,54458,2041,52452,12778,25310,9318,71,18661,8362,33658,25954,26043,25823,36853,20549,10768,39167,39882,7962,41946,13131,36001,13699,8770,22493,52777,17089,14745,38741,38919,39213,38260,4145,12042,39779,42262,33017,23444,45584,28307,32500,49230,50390,33697,38076,54051,24300
472	51607,37021,35351,22378,11911,7985,40371,8022,39287,32713,31533,22870,40807,43018,8708,400,1054,21151,34793,20414,24814,13055,683,26332,29048,1749,13587,12370,10777,39511,9086,25927,7435,22256,44063,23193,6435,5160,24979,31270,23079,49472,50001,7030,14761,2914,29213,30009,52976,21822,47308,24926,26977,48901,47895,47450,8521,36494,52818,14844,7972,46615,51919,15906,46923,38790,32902,22853,879,50193,46362,54413,37859,29154,44031,27873,41215,25087,27358,21604,41929,42792,6368,10289,53427,43695,37757,35891,53611,5249,40007,50411,32088,50299,13319,4170,36495,39876,1315,43610
591	1346,15183,53812,12119,3745,54810,40884,40695,36466,15137,31440,26376,1269,22567,49188,38267,33055,39839,38551,8444,35880,53795,3167,16861,10970,47227,46936,20465,37774,23653,29292,28515,11641,31215,55143,15475,20023,49524,29389,7700,30726,38207,23520,1175,48785,3278,27586,35763,20521,23861,46767,3624,42037,12970,8019,8697,10113,3931,55094,20659,31943,44997,47611,37188,39767,21347,45723,32060,39875,42156,45073,50933,2834,5444,4201,6168,13947,16573,28588,45234,29444,45933,4703,11213,17023,6402,16558,21383,23929,31690,18989,37851,11400,18801,9393,2838,5679,12332,25895,4617
1146	15177,8429,29006,34091,13525,43060,20477,43213,4978,1910,2952,11060,12747,54640,37124,38281,54308,21074,45136,1215,1074,42216,44656,34794,37843,12305,49147,25085,11629,23519,39998,54344,43556,32295,14334,6831,38063,38064,17820,5380,15965,22857,7727,37056,9421,43980,35337,44914,8051,11875,4566,53312,30103,14581,8612,9353,1421,50320,15972,13604,30409,33030,16905,40489,16278,22059,20385,44557,38045,42944,1801,31465,4711,27381,40379,54493,52960,21109,53815,48937,24211,45322,43742,2092,51745,27717,44096,7211,4793,24305,28888,15474,26452,27548,54556,18075,40400,46368,10738,26498
1261	35415,28772,3935,29531,51298,25911,39888,30611,51376,9841,4061,29164,23578,14247,33228,4866,51469,27754,31198,50538,17186,2040,51968,15574,21389,41641,29555,41461,12227,6404,9107,27884,12200,9705,25694,40537,29666,55204,7743,24274,32170,37358,14083,12417,38076,46114,44618,15942,14097,31698,20841,12356,44478,43421,33771,24627,4358,4412,48874,26535,11358,22719,3630,50095,21967,13917,42720,51326,5740,47023,24533,46034,19335,25491,24514,14683,44865,16319,12478,47280,40086,24634,4888,4527,7345,38158,27881,4847,54496,41778,52428,41523,16514,51763,17020,42392,9281,15146,10646,35518
323	32619,45464,51555,39347,33831,16485,6992,34323,4885,3956,21310,38225,26291,18143,54010,47548,22808,13939,41202,39229,379,24200,12428,39827,34964,5294,46704,6334,34166,24434,12133,18223,37779,45741,53900,137,14924,41137,3852,15677,33487,40618,42975,7442,40307,45369,50597,42366,30877,36419,31671,6407,13471,52718,38081,32566,44726,4455,37274,4390,16357,29458,26439,27807,27064,48527,49208,29841,34082,30074,15075,4454,3992,54612,12285,31656,16741,44368,11645,18057,39200,16668,16493,28831,33731,10245,29541,18893,30787,13036,3035,185,9544,48983,50885,48051,37132,43718,14554,16237
763	4724,44954,32355,21929,3212,25086,20684,24672,21331,37201,38947,39311,5102,27891,31954,48216,41968,27471,20721,509,47943,25908,29174,39483,17225,38599,4414,40687,16851,15047,34654,52172,52517,15895,19841,12144,39757,35464,52212,7971,40892,32546,51593,48662,45180,46054,4801,6851,12517,18335,19759,53277,14125,1395,54459,55137,5017,54593,39587,47740,354,24423,25045,41678,24311,23703,46442,3249,40982,17869,23941,43280,26077,48451,35405,19585,41685,6041,49849,3304,31014,27415,14371,45298,20150,28249,40372,8641,27733,47326,26204,14367,5266,14365,41851,17167,46593,27045,50261,36528
1174	21105,8886,19568,39135,21774,15582,46537,28327,23416,17767,1423,35419,39880,3693,48557,23796,16389,22040,24898,31450,42070,1889,5702,45560,24599,36828,24392,13180,17183,2753,7729,54133,49776,21845,31769,13018,1656,4023,8128,41383,10085,39910,23073,30920,44642,40211,48005,44063,4773,25315,34774,41238,9263,42453,40801,31881,42049,35074,26088,47,43268,6934,29232,28046,1287,46867,2933,52778,38480,35116,25503,18577,6789,8376,54413,18906,45797,27010,24090,561,12924,4712,31172,39405,5344,1339,15998,11023,23476,50910,53645,2192,36675,47998,38134,30906,35827,39031,171,21527
